Source,Target,Type,Label,Weight,source type,edge label,target type
Meg,Schurken,Undirected,,1,Figur,verkörpert,Rolle
Jo,Schurken,Undirected,,1,Figur,verkörpert,Rolle
Amy,Schurken,Undirected,,1,Figur,verkörpert,Rolle
Beth,Schurken,Undirected,,1,Figur,verkörpert,Rolle
Meg,Nonne,Undirected,,1,Figur,verkörpert,Rolle
Jo,Geschöpf,Undirected,,1,Figur,verkörpert,Rolle
Jo,Liebling,Undirected,,1,Figur,verkörpert,Rolle
Mr. March,Eltern,Undirected,,1,Figur,verkörpert,Rolle
Mrs. March,Eltern,Undirected,,1,Figur,verkörpert,Rolle
Meg,Erzieherin,Undirected,,1,Figur,verkörpert,Rolle
Jo,Person,Undirected,,1,Figur,verkörpert,Rolle
Tante March,alte Dame,Undirected,,1,Figur,verkörpert,Rolle
Jo,Gesellschafterin,Undirected,,1,Figur,verkörpert,Rolle
Tante March,Verwandte,Undirected,,1,Figur,verkörpert,Rolle
Onkel March,alter Herr,Undirected,,1,Figur,verkörpert,Rolle
Beth,Hausfrau,Undirected,,1,Figur,verkörpert,Rolle
Beth,Biene,Undirected,,1,Figur,verkörpert,Rolle
Beth,Lerche,Undirected,,1,Figur,verkörpert,Rolle
Beth,Heimchen,Undirected,,1,Figur,verkörpert,Rolle
Beth,Wesen,Undirected,,1,Figur,verkörpert,Rolle
Amy,Baby,Undirected,,1,Figur,verkörpert,Rolle
Amy,Raffael,Undirected,,1,Figur,verkörpert,Rolle
Florence,Cousine,Undirected,,1,Figur,verkörpert,Rolle
Meg,Vertraute,Undirected,,1,Figur,verkörpert,Rolle
Meg,Beraterin,Undirected,,1,Figur,verkörpert,Rolle
Tante March,Tantchen,Undirected,,1,Figur,verkörpert,Rolle
Jo,Wilde,Undirected,,1,Figur,verkörpert,Rolle
Grace,Kind,Undirected,,1,Figur,verkörpert,Rolle
Ellen,Kind,Undirected,,1,Figur,verkörpert,Rolle
Susie Perkins,Schlosshund,Undirected,,1,Figur,verkörpert,Rolle
Mr. Cutter,Fischhändler,Undirected,,1,Figur,verkörpert,Rolle
